korean_word,note,pos,english_word,translational_equivalence,korean_source1,korean_source2,english_source1,english_source2,cat3_korean,cat3_english,cat13_korean,cat13_english
상심한,,adjective,heartbroken,1,,,Morgan_Heise_1988,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
비통하다,,adjective,heartbroken,1,,,Morgan_Heise_1988,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
열띠다,,adjective,heated,1,,,Baron-Cohen_2010,,Neutral,Negative,자부심/자신감 (Pride/Confidence),분노/짜증 (Anger/Irritation)
침울하다,,adjective,heavy-hearted,1,,,Morgan_Heise_1988,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
,마음이 무겁다,adjective,heavy-hearted,0,,,Morgan_Heise_1988,,,Negative,,슬픔/비탄 (Sadness/Grief)
,"기꺼이 돕는, 도와주려 하는",adjective,helpful,0,,,Baron-Cohen_2010,,,Positive,,사랑/애정 (Love/Affection)
유익하다,,adjective,helpful,1,,,Baron-Cohen_2010,,Positive,Positive,기쁨 (Joy/Happiness),사랑/애정 (Love/Affection)
무력하다,,adjective,helpless,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),슬픔/비탄 (Sadness/Grief)
무력감,,noun,helplessness,1,Park_Min_2005,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),슬픔/비탄 (Sadness/Grief)
망설임,,noun,hesitancy,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
망설이다,,verb,hesitate,1,Park_Min_2005,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
공허하다,,adjective,hollow,1,,,Baron-Cohen_2010,,Negative,Negative,중립/인지 (Neutral/Cognitive),슬픔/비탄 (Sadness/Grief)
,향수병을 앓는,adjective,homesick,0,,,Baron-Cohen_2010,Morgan_Heise_1988,,Negative,,슬픔/비탄 (Sadness/Grief)
향수병,,noun,homesick,1,,,Baron-Cohen_2010,Morgan_Heise_1988,Neutral,Negative,갈망/그리움 (Desire/Longing),슬픔/비탄 (Sadness/Grief)
솔직하다,,adjective,honest,1,Rhee_Ko_2013,,,,Positive,Positive,평온/안정 (Calm/Comfort),사랑/애정 (Love/Affection)
솔직함,,noun,honesty,1,,,,,Positive,Positive,평온/안정 (Calm/Comfort),사랑/애정 (Love/Affection)
영예롭다,,adjective,honorable,1,Park_Min_2005,,,,Positive,Positive,존경/감탄 (Admiration/Gratitude),사랑/애정 (Love/Affection)
영광스럽다,,adjective,honorable,1,Park_Min_2005,,,,Positive,Positive,존경/감탄 (Admiration/Gratitude),사랑/애정 (Love/Affection)
희망,,noun,hope,1,KOTE,,,,Positive,Positive,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
희망하다,,verb,hope,1,Rhee_Ko_2013,,,,Positive,Positive,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
희망하는,,adjective,hopeful,1,,,Baron-Cohen_2010,,Positive,Positive,갈망/그리움 (Desire/Longing),갈망/그리움 (Desire/Longing)
암담하다,,adjective,hopeless,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
암담함,,noun,hopelessess,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
낙망,,noun,hopelessness,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
끔찍하다,,adjective,horrible,1,Park_Min_2005,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
진저리나는,,adjective,horrid,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),두려움/불안 (Fear/Anxiety)
섬뜩하다,,adjective,horrified,1,,,Baron-Cohen_2010,Morgan_Heise_1988,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
몸서리치는,,adjective,horrified,1,,,Baron-Cohen_2010,Morgan_Heise_1988,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
섬찟하다,,adjective,horrified,1,,,Baron-Cohen_2010,Morgan_Heise_1988,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
공포스럽다,,adjective,horrifying,1,,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
섬뜩하다,,adjective,horrifying,1,Park_Min_2005,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
송연하다,,adjective,horrifying,1,Park_Min_2005,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
공포,,noun,horror,1,Park_Min_2005,KOTE,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
반감,,noun,hostility,1,Park_Min_2005,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
적대감,,noun,hostility,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
적의,,noun,hostility,1,Park_Min_2005,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
뜨끔하다,,adjective,hot,1,,,,,Negative,Neutral,놀라움/당황 (Surprise/Bewilderment),중립/인지 (Neutral/Cognitive)
치욕스럽다,,adjective,humiliated,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
굴욕적이다,,adjective,humiliating,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
굴욕,,noun,humiliation,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
치욕,,noun,humiliation,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
수치,,noun,humiliation,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
유머,,noun,humor,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
익살,,noun,humor,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
기분,,noun,humor,1,,,,,Neutral,Positive,중립/인지 (Neutral/Cognitive),기쁨 (Joy/Happiness)
유쾌하다,,adjective,humored,1,,,Baron-Cohen_2010,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
익살스럽다,,adjective,humorous,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
유머러스하다,,adjective,humorous,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
서두르는,,adjective,hurried,1,,,Baron-Cohen_2010,,Neutral,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
급함,,noun,hurry,1,,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
서두름,,noun,hurry,1,,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
아프다,,adjective,hurt,1,Rhee_Ko_2013,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
상처받은,,adjective,hurt,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
다친,,adjective,hurt,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
바보,,noun,idiot,1,Rhee_Ko_2013,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
무지,,noun,ignorance,1,,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
무식,,noun,ignorance,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
무시하다,,verb,ignore,1,Rhee_Ko_2013,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),중립/인지 (Neutral/Cognitive)
무시된,,adjective,ignored,1,,,Baron-Cohen_2010,,Negative,Negative,혐오/경멸 (Disgust/Contempt),중립/인지 (Neutral/Cognitive)
분함,,noun,ill-feeling,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
덤덤하다,,adjective,impassive,1,Park_Min_2005,,,,Neutral,Neutral,평온/안정 (Calm/Comfort),중립/인지 (Neutral/Cognitive)
무덤덤하다,,adjective,impassive,1,Park_Min_2005,,,,Neutral,Neutral,평온/안정 (Calm/Comfort),중립/인지 (Neutral/Cognitive)
무감동하다,,adjective,impassive,1,Park_Min_2005,,,,Negative,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
담담하다,,adjective,impassive,1,Park_Min_2005,,,,Positive,Neutral,평온/안정 (Calm/Comfort),중립/인지 (Neutral/Cognitive)
안달,,noun,impatience,1,,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),분노/짜증 (Anger/Irritation)
성급함,,noun,impatience,1,,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),분노/짜증 (Anger/Irritation)
안달하는,,adjective,impatient,1,,,Baron-Cohen_2010,Morgan_Heise_1988,Negative,Negative,두려움/불안 (Fear/Anxiety),분노/짜증 (Anger/Irritation)
감명받다,,adjective,impressed,1,,,,,Positive,Neutral,존경/감탄 (Admiration/Gratitude),존경/감탄 (Admiration/Gratitude)
인상적이다,,adjective,impressive,1,Rhee_Ko_2013,,,,Positive,Neutral,기쁨 (Joy/Happiness),존경/감탄 (Admiration/Gratitude)
굉장하다,,adjective,impressive,1,Rhee_Ko_2013,,,,Positive,Neutral,기쁨 (Joy/Happiness),존경/감탄 (Admiration/Gratitude)
굉장함,,noun,impressiveness,1,,,,,Positive,Neutral,기쁨 (Joy/Happiness),존경/감탄 (Admiration/Gratitude)
인상적임,,noun,impressiveness,1,,,,,Positive,Neutral,기쁨 (Joy/Happiness),존경/감탄 (Admiration/Gratitude)
무력하다,,adjective,incompetent,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
통분하다,,adjective,indignant,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
분개,,noun,indignation,1,KOTE,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
통분,,noun,indignation,1,Park_Min_2005,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
역정내는,,adjective,infuriated,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
격분,,noun,infuriation,1,KOTE,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
격노,,noun,infuriation,1,KOTE,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
다친,,adjective,injured,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
상처받은,,adjective,injured,1,,,Baron-Cohen_2010,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
순수함,,noun,innocence,1,,,,,Positive,Positive,사랑/애정 (Love/Affection),자부심/자신감 (Pride/Confidence)
해맑다,,adjective,innocent,1,Rhee_Ko_2013,,,,Positive,Positive,기쁨 (Joy/Happiness),자부심/자신감 (Pride/Confidence)
순수하다,,adjective,innocent,1,Rhee_Ko_2013,,,,Positive,Positive,사랑/애정 (Love/Affection),자부심/자신감 (Pride/Confidence)
싱겁다,,adjective,insipid,1,KOTE,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),혐오/경멸 (Disgust/Contempt)
싱겁다,,adjective,insipid,1,,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),혐오/경멸 (Disgust/Contempt)
싱거움,,noun,insipidity,1,,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),혐오/경멸 (Disgust/Contempt)
싱거움,,noun,insipidity,1,,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),혐오/경멸 (Disgust/Contempt)
감명,,noun,inspiration,1,Park_Min_2005,,,,Positive,Positive,존경/감탄 (Admiration/Gratitude),존경/감탄 (Admiration/Gratitude)
감명받다,,adjective,inspired,1,,,,,Positive,Positive,존경/감탄 (Admiration/Gratitude),존경/감탄 (Admiration/Gratitude)
굴욕,,noun,insult,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),혐오/경멸 (Disgust/Contempt)
모욕적이다,,adjective,insulting,1,,,Baron-Cohen_2010,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
치열하다,,adjective,intense,1,Rhee_Ko_2013,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),자부심/자신감 (Pride/Confidence)
흥미,,noun,interest,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),존경/감탄 (Admiration/Gratitude)
관심,,noun,interest,1,KOTE,,,,Neutral,Positive,중립/인지 (Neutral/Cognitive),존경/감탄 (Admiration/Gratitude)
흥미로움,,noun,interest,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),존경/감탄 (Admiration/Gratitude)
흥취,,noun,interest,1,Park_Min_2005,,,,Positive,Positive,기쁨 (Joy/Happiness),존경/감탄 (Admiration/Gratitude)
관심없다,,adjective,interested,1,,,,,Neutral,Positive,중립/인지 (Neutral/Cognitive),존경/감탄 (Admiration/Gratitude)
흥미롭다,,adjective,interesting,1,Park_Min_2005,,,,Positive,Positive,기쁨 (Joy/Happiness),존경/감탄 (Admiration/Gratitude)
친밀감,,noun,intimacy,1,KOTE,,,,Positive,Positive,사랑/애정 (Love/Affection),사랑/애정 (Love/Affection)
친밀하다,,adjective,intimate,1,,,,,Positive,Positive,사랑/애정 (Love/Affection),사랑/애정 (Love/Affection)
겁내는,,adjective,intimidated,1,,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
주눅,,noun,intimidation,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),두려움/불안 (Fear/Anxiety)
위협적이다,,adjective,intimidatory,1,Rhee_Ko_2013,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
열중하는,,adjective,involved,1,,,Baron-Cohen_2010,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
관여하는,,adjective,involved,1,,,Baron-Cohen_2010,,Neutral,Positive,중립/인지 (Neutral/Cognitive),자부심/자신감 (Pride/Confidence)
관여,,noun,involvement,1,,,,,Neutral,Positive,중립/인지 (Neutral/Cognitive),자부심/자신감 (Pride/Confidence)
열중,,noun,involvement,1,,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
성난,,adjective,irate,1,,,Morgan_Heise_1988,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
격분한,,adjective,irate,1,,,Morgan_Heise_1988,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
노여움,,noun,ire,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
분노,,noun,ire,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
짜증,,noun,irk,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
짜증나는,,adjective,irking,1,,,Morgan_Heise_1988,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
짜증난,,adjective,irritated,1,,,Baron-Cohen_2010,Morgan_Heise_1988,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
거슬리는,,adjective,irritating,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),분노/짜증 (Anger/Irritation)
짜증나는,,adjective,irritating,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
짜증,,noun,irritation,1,KOTE,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
신경질,,noun,irritation,1,Park_Min_2005,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
거슬림,,noun,irritation,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),분노/짜증 (Anger/Irritation)
거슬림,,noun,jar,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),놀라움/당황 (Surprise/Bewilderment)
거슬리는,,adjective,jarring,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),놀라움/당황 (Surprise/Bewilderment)
질투하는,,adjective,jealous,1,,,Baron-Cohen_2010,Morgan_Heise_1988,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
질투심,,noun,jealousy,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
농담,,noun,joke,1,,,,,Neutral,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
농담하는,,adjective,joking,1,,,Baron-Cohen_2010,,Neutral,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
즐겁다,,adjective,jolly,1,,,Baron-Cohen_2010,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
매력적이다,,adjective,jolly,1,,,Baron-Cohen_2010,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
행복하다,,adjective,jolly,1,,,Baron-Cohen_2010,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
희,,noun,joy,1,Park_Min_2005,,,,Neutral,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
기쁨,,noun,joy,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
기껍다,,adjective,joyful,1,Park_Min_2005,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
기쁘다,,adjective,joyful,1,Park_Min_2005,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
,기쁨이 없는,adjective,joyless,0,,,Morgan_Heise_1988,,,Negative,,슬픔/비탄 (Sadness/Grief)
의기양양하다,,adjective,jubilant,1,Park_Min_2005,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),기쁨 (Joy/Happiness)
의기양양,,noun,jubilation,1,,,Storm_Storm_1987,,Positive,Positive,자부심/자신감 (Pride/Confidence),기쁨 (Joy/Happiness)
의기양양,,noun,jubilation,1,,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),기쁨 (Joy/Happiness)
판단하는,,adjective,judging,1,,,Baron-Cohen_2010,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
조마조마하다,,adjective,jumpy,1,,,Baron-Cohen_2010,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
열렬하다,,adjective,keen,1,,,Baron-Cohen_2010,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
친절하다,,adjective,kind,1,,,Baron-Cohen_2010,,Positive,Positive,사랑/애정 (Love/Affection),사랑/애정 (Love/Affection)
친절,,noun,kindness,1,Rhee_Ko_2013,,,,Positive,Positive,사랑/애정 (Love/Affection),사랑/애정 (Love/Affection)
호의,,noun,kindness,1,KOTE,,,,Positive,Positive,사랑/애정 (Love/Affection),사랑/애정 (Love/Affection)
,다 안다는 듯한,adjective,knowing,0,,,Baron-Cohen_2010,,,Neutral,,중립/인지 (Neutral/Cognitive)
재미없다,,adjective,lame,1,KOTE,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),혐오/경멸 (Disgust/Contempt)
애통함,,noun,lament,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
애도,,noun,lament,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
통곡하다,,verb,lament,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
통탄하다,,verb,lament,1,Park_Min_2005,,,,Negative,Negative,분노/짜증 (Anger/Irritation),슬픔/비탄 (Sadness/Grief)
애통해하다,,verb,lament,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
한탄하다,,verb,lament,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
개탄하다,,verb,lament,1,Park_Min_2005,,,,Neutral,Negative,분노/짜증 (Anger/Irritation),슬픔/비탄 (Sadness/Grief)
대성통곡하다,,verb,lament,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
애도하다,,verb,lament,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
개탄스럽다,,adjective,lamentable,1,,,,,Neutral,Negative,분노/짜증 (Anger/Irritation),슬픔/비탄 (Sadness/Grief)
개탄,,noun,lamentation,1,,,,,Neutral,Negative,분노/짜증 (Anger/Irritation),슬픔/비탄 (Sadness/Grief)
통곡,,noun,lamentation,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
대성통곡,,noun,lamentation,1,Rhee_Ko_2013,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
한탄,,noun,lamentation,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
가소롭다,,adjective,laughable,1,Park_Min_2005,,,,Negative,Neutral,혐오/경멸 (Disgust/Contempt),기쁨 (Joy/Happiness)
귀찮음,,noun,laziness,1,KOTE,,,,Negative,Negative,분노/짜증 (Anger/Irritation),중립/인지 (Neutral/Cognitive)
귀찮다,,adjective,lazy,1,Park_Min_2005,,,,Negative,Negative,분노/짜증 (Anger/Irritation),중립/인지 (Neutral/Cognitive)
힘없다,,adjective,lethargic,1,Rhee_Ko_2013,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),중립/인지 (Neutral/Cognitive)
무기력하다,,adjective,lethargic,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
무기력,,noun,lethargy,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
자유롭다,,adjective,liberated,1,Rhee_Ko_2013,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),기쁨 (Joy/Happiness)
